date,open,high,low,close
2025-05-16,747.8,759.2,746.44,751.8
2025-05-19,743.7,761.04,743.04,755.86
2025-05-20,757.0,759.56,753.12,754.38
2025-05-21,760.6,779.2,758.68,778.78
2025-05-22,775.16,785.36,773.66,780.1
2025-05-23,775.22,780.58,770.0,780.1
2025-05-26,785.0,786.82,777.1,777.3
2025-05-27,777.9,780.98,770.38,771.6
2025-05-28,769.1,773.8,767.2,772.28
2025-05-29,772.7,773.74,759.3,764.32
2025-05-30,773.58,776.16,768.6,771.8
2025-06-03,789.4,790.0,781.6,783.1
2025-06-04,783.1,785.78,777.5,782.42
2025-06-05,782.4,787.96,780.72,783.72
2025-06-06,785.92,786.9,776.68,783.24
2025-06-09,781.12,783.08,767.08,774.72
2025-06-10,774.0,777.16,769.42,775.06
2025-06-11,777.7,779.76,774.02,777.54
2025-06-12,777.0,786.5,774.98,785.16
2025-06-13,786.98,801.14,785.16,794.36
2025-06-16,798.4,800.3,791.1,792.3
2025-06-17,792.68,792.68,782.1,785.08
2025-06-18,785.36,787.48,781.54,785.42
2025-06-19,786.5,789.1,779.26,781.24
2025-06-20,783.1,784.98,777.22,778.58
2025-06-23,777.26,784.48,776.46,781.3
2025-06-24,782.0,787.96,769.66,771.86
2025-06-25,769.86,774.42,764.98,773.94
2025-06-26,771.9,775.68,770.22,775.28
2025-06-27,774.18,776.86,767.1,768.64
2025-06-30,764.1,768.58,760.58,767.58
2025-07-01,766.18,776.64,765.4,776.1
2025-07-02,780.8,781.0,775.02,776.04
2025-07-03,779.02,782.24,776.22,781.28
2025-07-04,774.02,777.88,773.5,777.06
2025-07-07,775.38,777.2,769.34,771.3
2025-07-08,771.66,777.28,770.74,776.22
2025-07-09,774.98,775.3,765.22,766.82
2025-07-10,767.5,774.08,767.08,773.3
2025-07-11,773.3,775.88,770.46,773.56
2025-07-14,777.62,781.46,776.24,781.4
2025-07-15,777.0,781.52,775.84,780.4
2025-07-16,778.0,779.4,773.84,776.66
2025-07-17,776.22,782.84,773.64,776.28
2025-07-18,772.0,777.66,771.9,777.02
2025-07-21,780.1,782.58,778.08,781.7
2025-07-22,784.7,787.8,784.2,784.84
2025-07-23,788.5,794.0,787.6,792.9
2025-07-24,790.98,791.22,777.66,778.74
2025-07-25,774.88,779.24,774.32,777.32
2025-07-28,772.82,775.84,770.58,774.78
2025-07-29,772.66,773.3,767.68,771.44
2025-07-30,772.7,775.08,770.84,773.78
2025-07-31,771.3,772.44,766.86,770.28
2025-08-01,772.5,773.16,768.5,770.72
2025-08-04,778.5,781.78,778.42,781.42
2025-08-05,782.4,786.18,782.3,782.5
2025-08-06,782.8,785.82,782.58,783.68
2025-08-07,782.28,785.5,781.08,785.02
2025-08-08,784.18,788.36,783.34,787.8
2025-08-11,787.02,788.92,778.74,779.48
2025-08-12,777.52,778.78,775.52,776.04
2025-08-13,777.28,777.82,773.8,777.72
2025-08-14,778.12,780.58,777.02,778.7
2025-08-15,776.9,777.32,773.22,775.8
2025-08-18,775.92,777.84,774.52,777.66
2025-08-19,776.98,776.98,773.84,775.06
2025-08-20,774.72,775.54,770.38,772.68
2025-08-21,776.5,777.5,774.32,775.12
2025-08-22,776.0,777.22,772.74,773.4
2025-08-25,772.6,781.88,772.12,779.18
2025-08-26,778.44,782.4,778.26,781.12
2025-08-27,780.68,783.28,780.0,781.16
2025-08-28,782.0,784.58,781.4,783.22
2025-08-29,785.82,787.68,784.42,787.42
2025-09-01,788.5,804.08,788.02,802.2
2025-09-02,801.28,811.96,800.86,806.18
2025-09-03,806.0,818.56,804.38,816.66
2025-09-04,820.0,824.98,808.92,814.92
2025-09-05,816.88,819.68,809.3,817.52
2025-09-08,823.54,826.56,820.02,825.18
2025-09-09,830.0,839.34,829.68,837.1
2025-09-10,837.1,843.34,830.02,836.06
2025-09-11,835.84,839.34,830.84,832.84
2025-09-12,832.56,837.76,829.0,836.7
2025-09-15,836.12,837.82,830.78,834.1
2025-09-16,836.42,844.88,835.64,844.58
2025-09-17,844.18,845.88,836.68,837.64
2025-09-18,838.1,842.14,826.56,826.82
2025-09-19,832.12,833.16,826.86,830.56
2025-09-22,831.02,847.26,829.86,846.5
2025-09-23,847.5,856.3,845.04,855.44
2025-09-24,861.34,862.1,853.74,860.0
2025-09-25,860.0,861.22,852.08,854.72
2025-09-26,854.0,859.04,850.74,856.06
2025-09-29,857.7,867.0,855.56,866.52
2025-09-30,866.88,880.0,865.08,874.4
2025-10-09,909.96,918.88,903.4,914.32
2025-10-10,918.06,921.4,898.06,901.56
2025-10-13,904.88,928.88,901.8,927.56
2025-10-14,929.5,958.1,929.14,938.98
2025-10-15,937.5,960.42,934.5,960.34
2025-10-16,958.0,971.58,956.38,966.42
2025-10-17,968.56,1001.0,968.56,999.8
2025-10-20,989.7,989.8,960.06,970.32
2025-10-21,990.0,1001.96,982.28,994.06
2025-10-22,962.82,966.64,933.08,952.56
2025-10-23,927.66,948.0,923.62,942.28
2025-10-24,945.02,951.86,935.56,938.1
2025-10-27,936.16,948.46,931.2,934.14
2025-10-28,926.92,928.56,900.62,901.38
2025-10-29,895.12,911.98,893.64,910.88
2025-10-30,919.7,920.24,896.0,912.16
2025-10-31,910.0,926.3,908.8,921.92
2025-11-03,924.6,927.28,911.18,922.58
2025-11-04,921.9,925.86,912.08,915.58
2025-11-05,915.42,918.7,903.86,912.26
2025-11-06,913.5,917.8,911.68,917.8
2025-11-07,920.3,922.84,912.0,921.26
2025-11-10,918.74,937.08,916.28,935.98
2025-11-11,940.18,952.9,936.2,948.88
2025-11-12,949.84,952.08,940.78,945.76
2025-11-13,951.28,966.18,948.76,963.82
2025-11-14,970.0,970.58,954.9,956.12
2025-11-17,943.6,943.6,924.2,932.32
2025-11-18,935.36,938.44,920.5,921.34
